flow_duration,total_fwd_pkts,total_bwd_pkts,total_fwd_bytes,total_bwd_bytes,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,flow_bytes_s,flow_pkts_s,fwd_header_len,bwd_header_len,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,fin_flag_cnt,protocol,label
2924774.6804511105,13,10,40,592,64,64,3.076923076923077,88,60,59.2,216.08502159985937,7.863853634172098,104,80,0,0,0,1,0,0,0,17,BENIGN
12305.765549054142,1302,3,96348,306,111,60,74.0,153,0,102.0,7854367.094408776,106047.85169991363,26040,60,1158,0,1,1,0,0,0,6,DDoS
1829706.0079800389,62,50,18538,12900,448,64,299.0,387,64,258.0,17181.99528388004,61.212019587587136,1240,1000,0,0,1,1,0,0,0,6,Botnet
1280.4679690153048,13,0,520,2715,60,60,40.0,0,0,0.0,2526420.088811557,10152.538223972253,260,0,2,3,0,0,0,0,0,6,PortScan
626.8843453440428,12,2,480,453,60,60,40.0,339,0,226.5,1488312.8075051175,22332.66806545728,240,40,1,7,0,0,0,0,0,6,PortScan
150.9915164689869,7,0,280,14,60,60,40.0,0,0,0.0,1947129.2617978738,46360.220518997,140,0,2,2,0,0,0,0,0,6,PortScan
678.6639841575748,911,1,67414,103,111,60,74.0,154,0,103.0,99485167.29351538,1343816.7064840859,18220,20,774,0,0,1,0,0,0,6,DDoS
32498.268470610783,15,5,182,247,18,0,12.133333333333333,73,60,49.4,13200.70330479171,615.417403486793,300,100,0,0,1,1,0,0,0,6,BENIGN
321474.7886805692,13,53,14534,49449,1677,60,1118.0,1399,64,933.0,199029.60435126434,205.30381331265252,260,1060,0,0,16,1,0,0,0,6,Web Attack
20653.409597259386,317,3,20288,723,96,60,64.0,361,60,241.0,1017313.8677687419,15493.809798962326,6340,60,255,0,1,0,0,0,0,6,DoS
4453960.124572598,12,17,93,877,60,60,7.75,76,64,51.588235294117645,217.78371895349673,6.511059638815882,240,340,0,0,1,1,0,0,0,6,BENIGN
2305996.3059742516,51,49,12903,15092,379,0,253.0,462,0,308.0,12140.088831656865,43.365203899470856,408,392,0,0,1,1,0,0,0,17,Botnet
42744.814569486,595,3,38080,364,96,64,64.0,181,64,121.33333333333333,899383.9460340951,13990.001033409346,11900,60,497,0,1,0,0,0,0,6,DoS
2634.751720089131,10,0,400,347,60,0,40.0,0,0,0.0,283518.1752817035,3795.424033222269,200,0,4,4,0,0,0,0,0,6,PortScan
8587.542576252214,984,4,72816,1038,111,64,74.0,388,0,259.5,8600132.033608088,115050.37573056018,19680,80,647,0,0,1,0,0,0,6,DDoS
4290359.486473153,11,10,223,2114,60,60,20.272727272727273,316,0,211.4,544.7096000622333,4.894694737401327,220,200,0,0,0,1,0,0,0,6,BENIGN
2304.766498156715,787,6,58238,998,111,64,74.0,249,0,166.33333333333334,25701519.024758138,344069.56220259983,15740,120,567,0,0,1,0,0,0,6,DDoS
7502302.569582816,14,16,131,1180,64,64,9.357142857142858,109,60,73.75,174.74635124892083,3.9987723397922386,280,320,0,0,1,1,0,0,0,6,BENIGN
5723124.661912502,18,6,606,736,60,60,33.666666666666664,183,64,122.66666666666667,234.48729134471492,4.193513407058985,360,120,0,0,1,1,0,0,0,6,BENIGN
2304756.825759087,50,40,69300,83640,2079,60,1386.0,3136,64,2091.0,66358.41069681101,39.04967283060672,1000,800,0,0,12,1,0,0,0,6,Web Attack
5080263.725439535,12,6,3086,24,385,0,257.1666666666667,6,0,4.0,612.1729437837262,3.543123147301309,96,48,0,0,0,1,0,0,0,17,BENIGN
751616.6636369302,9,11,292,931,64,64,32.44444444444444,126,64,84.63636363636364,1627.1592410978963,26.60930893046437,180,220,0,0,1,1,0,0,0,6,BENIGN
1794.5317065714114,7,2,280,245,60,60,40.0,183,64,122.5,292555.43275022553,5015.235990003866,140,40,1,3,0,0,0,0,0,6,PortScan
3028233.3637519716,19,6,152,1202,12,0,8.0,300,64,200.33333333333334,447.1253821476949,8.255638518236612,380,120,0,0,0,1,0,0,0,6,BENIGN
16776.07725938718,544,1,34816,684,96,60,64.0,1026,0,684.0,2116108.5187620786,32486.736414798106,10880,20,463,0,0,0,0,0,0,6,DoS
3536.2920881513755,2340,2,173160,563,111,0,74.0,421,60,281.5,49125749.703219526,662275.6100512893,46800,40,1826,0,0,1,0,0,0,6,DDoS
43225.146055368125,63,3,4032,146,96,60,64.0,72,0,48.666666666666664,96656.70058461571,1526.8889991825365,1260,60,52,0,0,0,0,0,0,6,DoS
1708.4072890976358,9,0,360,501,60,0,40.0,0,0,0.0,503978.1821902503,5268.064622197739,180,0,3,4,1,0,0,0,0,6,PortScan
826179.2185680158,44,52,88440,78208,3015,60,2010.0,2256,64,1504.0,201709.26144674091,116.19754871877927,880,1040,0,0,11,1,0,0,0,6,Web Attack
1242720.0818935658,5,13,604,43,180,0,120.8,60,60,3.3076923076923075,520.6321274008454,14.484355940054433,100,260,0,0,0,1,0,0,0,6,BENIGN
3397039.5796804405,23,58,3082,8816,201,0,134.0,228,60,152.0,3502.461399380941,23.844290918629707,460,1160,0,0,0,1,0,0,0,6,Botnet
1040315.4368341824,34,24,47362,26160,2089,60,1393.0,1635,64,1090.0,70672.79538188646,55.75232083117183,680,480,0,0,4,1,0,0,0,6,Web Attack
1953640.6495814165,27,20,5292,5460,294,0,196.0,409,64,273.0,5503.570987992958,24.05764847801981,216,160,0,0,0,1,0,0,0,17,Botnet
2913126.603191051,17,7,2262,349,199,64,133.05882352941177,73,0,49.857142857142854,896.2878568819837,8.238570879037766,340,140,0,0,0,1,0,0,0,6,BENIGN
4066.840323491062,120,2,7680,226,96,0,64.0,169,0,113.0,1944015.3463446833,29998.718979768702,2400,40,118,0,1,0,0,0,0,6,DoS
4916600.575702669,11,10,13,950,1,0,1.1818181818181819,142,60,95.0,195.86703966945092,4.271243855720114,220,200,0,0,1,1,0,0,0,6,BENIGN
32099.490971980722,383,3,24512,1506,96,0,64.0,753,0,502.0,810542.44824975,12025.112807456511,7660,60,335,0,0,0,0,0,0,6,DoS
766938.9084919229,18,7,113,310,60,60,6.277777777777778,66,64,44.285714285714285,551.5432785015038,32.597120478812286,144,56,0,0,0,1,0,0,0,17,BENIGN
4716.547126917198,618,4,45732,2753,111,60,74.0,1032,64,688.25,10279765.831936145,131876.13380353266,12360,80,453,0,1,1,0,0,0,6,DDoS
1176426.3029590491,29,56,40774,60032,2109,64,1406.0,1608,60,1072.0,85688.32552149169,72.25271977190637,580,1120,0,0,13,1,0,0,0,6,Web Attack
857069.3428568818,10,15,348,17,60,60,34.8,64,64,1.1333333333333333,425.8698587716837,29.169168409019434,200,300,0,0,1,1,0,0,0,6,BENIGN
1252656.2135518834,8,17,247,11,60,60,30.875,64,64,0.6470588235294118,205.9623360414633,19.95759070169218,160,340,0,0,1,1,0,0,0,6,BENIGN
2278.828071626569,3,0,120,748,60,0,40.0,0,0,0.0,380897.53711891215,1316.4661421160558,60,0,2,4,0,0,0,0,0,6,PortScan
19614.17984347236,476,2,30464,229,96,64,64.0,171,64,114.5,1564837.2883770969,24370.12425778687,9520,40,466,0,0,0,0,0,0,6,DoS
3257.730276324405,208,3,13312,33,96,64,64.0,16,0,11.0,4096410.3434176096,64769.0207913912,4160,60,197,0,0,0,0,0,0,6,DoS
2147298.5060930694,12,7,134,240,60,60,11.166666666666666,60,60,34.285714285714285,174.17233744575142,8.84832730339379,240,140,0,0,1,1,0,0,0,6,BENIGN
3949221.773390716,32,75,7072,15000,331,0,221.0,300,60,200.0,5588.949232660961,27.093945627705818,640,1500,0,0,1,1,0,0,0,6,Botnet
41070.19585637552,477,0,30528,1059,96,60,64.0,0,0,0.0,769097.8662595446,11614.261633133972,9540,0,418,0,0,0,0,0,0,6,DoS
136.9713929647455,8,0,320,261,60,60,40.0,0,0,0.0,4241761.636676508,58406.35644305003,160,0,4,3,0,0,0,0,0,6,PortScan
484816.1761661366,32,77,7840,17710,367,64,245.0,345,0,230.0,52700.38677761556,224.82748175186285,640,1540,0,0,0,1,0,0,0,6,Botnet
1359231.9822251936,9,2,461,963,76,64,51.22222222222222,721,0,481.5,1047.650451594565,8.092805454733297,180,40,0,0,1,1,0,0,0,6,BENIGN
5177.535687023295,1454,1,107596,162,111,0,74.0,243,64,162.0,20812604.00967955,281021.723065422,29080,20,906,0,0,1,0,0,0,6,DDoS
2219528.7510042535,13,19,22412,19323,2586,64,1724.0,1525,60,1017.0,18803.54105848662,14.417474874124158,260,380,0,0,7,1,0,0,0,6,Web Attack
38895.801762585914,428,3,27392,565,96,64,64.0,282,60,188.33333333333334,718766.5180588203,11080.88740864011,8560,60,379,0,0,0,0,0,0,6,DoS
1448862.8072714286,8,3,2064,20,387,0,258.0,60,60,6.666666666666667,1438.3694505380352,7.592161207254504,160,60,0,0,0,1,0,0,0,6,BENIGN
7206.594512980147,445,5,32930,249,111,60,74.0,73,60,49.8,4603977.640234885,62442.808345812045,8900,100,392,0,0,1,0,0,0,6,DDoS
2707246.084178436,10,14,295,1,43,0,29.5,0,0,0.07142857142857142,109.33620025525927,8.865097317993994,200,280,0,0,0,1,0,0,0,6,BENIGN
1659.1802572956271,10,0,400,1085,60,60,40.0,0,0,0.0,895020.292985205,6027.07268003505,200,0,1,1,0,0,0,0,0,6,PortScan
6370051.347982431,14,14,317,360,64,64,22.642857142857142,60,60,25.714285714285715,106.27857814904812,4.39556896332843,280,280,0,0,0,1,0,0,0,6,BENIGN
670.5663421581104,1995,7,147630,1500,111,0,74.0,321,64,214.28571428571428,222394102.75208414,2985536.067254559,39900,140,1613,0,0,1,0,0,0,6,DDoS
4566481.598613028,1,7,2319,673,3478,0,2319.0,144,60,96.14285714285714,655.2090346556431,1.751895814587281,20,140,0,0,0,1,0,0,0,6,BENIGN
915468.6722626324,13,10,301,160,64,64,23.153846153846153,24,0,16.0,503.5672043922732,25.123743386165476,260,200,0,0,0,1,0,0,0,6,BENIGN
993365.4849023425,4,10,430,78,160,64,107.5,64,64,7.8,511.39284354130876,14.093503562162054,80,200,0,0,0,1,0,0,0,6,BENIGN
2549.8335505620944,7,1,280,972,60,60,40.0,1458,0,972.0,491012.4426451306,3137.459697412975,140,20,4,4,0,0,0,0,0,6,PortScan
959.9426235953969,11,2,440,22,60,0,40.0,16,0,11.0,481278.7646303399,13542.47606102688,220,40,2,6,1,0,0,0,0,6,PortScan
14916.736548721601,806,7,59644,68,111,0,74.0,13,0,9.714285714285714,4003020.3526734174,54502.537960937305,16120,140,597,0,1,1,0,0,0,6,DDoS
4875591.756692785,18,18,410,1456,64,64,22.77777777777778,120,60,80.88888888888889,382.7227735871279,7.383719104574816,360,360,0,0,0,1,0,0,0,6,BENIGN
27610.44703176648,555,1,35520,125,96,64,64.0,187,0,125.0,1290996.8447446567,20137.30525117209,11100,20,483,0,0,0,0,0,0,6,DoS
10205.687873863006,1736,0,128464,23,111,0,74.0,0,0,0.0,12589744.227731878,170101.22408759283,34720,0,1268,0,1,1,0,0,0,6,DDoS
2099.176785956765,923,6,68302,388,111,0,74.0,96,0,64.66666666666667,32722351.190012995,442554.4366796051,18460,120,822,0,1,1,0,0,0,6,DDoS
3431267.2754216264,19,5,78,323,6,0,4.105263157894737,96,60,64.6,116.86644257426026,6.994500303696375,152,40,0,0,0,1,0,0,0,17,BENIGN
5192.273335747899,276,1,17664,407,96,60,64.0,610,60,407.0,3480363.7696775915,53348.50114552005,5520,20,230,0,1,0,0,0,0,6,DoS
5486.758963097075,574,3,36736,1423,96,64,64.0,711,0,474.3333333333333,6954743.274973508,105162.2649875446,11480,60,515,0,1,0,0,0,0,6,DoS
40604.766827739164,461,2,29504,409,96,60,64.0,306,64,204.5,736686.9049366126,11402.602112314098,9220,40,405,0,0,0,0,0,0,6,DoS
573971.6010046201,16,11,852,2048,79,64,53.25,279,64,186.1818181818182,5052.51478457147,47.04065489083783,320,220,0,0,1,1,0,0,0,6,BENIGN
924782.7709510687,5,9,463,560,138,0,92.6,93,64,62.22222222222222,1106.2057297498334,15.138690338707397,100,180,0,0,1,1,0,0,0,6,BENIGN
32810.151301308,113,0,7232,931,96,64,64.0,0,0,0.0,248794.9514476813,3444.0560472360635,2260,0,100,0,1,0,0,0,0,6,DoS
5016754.547500596,4,9,146,861,64,64,36.5,142,64,95.66666666666667,200.72738071303462,2.5913167321444392,80,180,0,0,1,1,0,0,0,6,BENIGN
1476080.8184009006,17,19,252,215,60,60,14.823529411764707,16,0,11.31578947368421,316.3783406561169,24.38890848740944,340,380,0,0,0,1,0,0,0,6,BENIGN
9213.13368314228,2151,2,159174,270,111,64,74.0,202,0,135.0,17306163.73142859,233688.13196963043,43020,40,1625,0,0,1,0,0,0,6,DDoS
64318.60770480846,3,11,507,534,253,60,169.0,72,60,48.54545454545455,16185.051840327302,217.66640323206747,60,220,0,0,0,1,0,0,0,6,BENIGN
3015.100042091693,360,1,23040,1102,96,0,64.0,1653,60,1102.0,8007031.164130709,119730.6871945649,7200,20,309,0,1,0,0,0,0,6,DoS
676800.7572642701,13,16,71,134,60,60,5.461538461538462,12,0,8.375,302.895642180781,42.84865182069585,260,320,0,0,0,1,0,0,0,6,BENIGN
7812.28255115811,364,1,26936,795,111,0,74.0,1192,0,795.0,3549666.799479634,46721.300415061356,7280,20,322,0,1,1,0,0,0,6,DDoS
25264.852288667156,221,2,14144,59,96,0,64.0,64,64,29.5,562164.3791034915,8826.491342679617,4420,40,216,0,1,0,0,0,0,6,DoS
1546221.8480902757,18,19,192,333,15,0,10.666666666666666,60,60,17.526315789473685,339.5373054962473,23.929295815926,360,380,0,0,1,1,0,0,0,6,BENIGN
1165260.4353464928,55,30,104445,27030,2848,64,1899.0,1351,60,901.0,112828.85440189653,72.94506654619666,1100,600,0,0,14,1,0,0,0,6,Web Attack
3204901.2417478994,9,19,327,51,54,0,36.333333333333336,3,0,2.6842105263157894,117.94435194322716,8.736618662461272,180,380,0,0,0,1,0,0,0,6,BENIGN
21898.754338596584,397,1,25408,732,96,0,64.0,1098,60,732.0,1193675.2016039658,18174.549741330466,7940,20,336,0,0,0,0,0,0,6,DoS
5997.592784995507,1014,3,75036,132,111,60,74.0,66,64,44.0,12533028.28228881,169568.03111813165,20280,60,832,0,1,1,0,0,0,6,DDoS
556593.0700090509,3,8,466,29,232,60,155.33333333333334,64,64,3.625,889.3391360261649,19.763091911692552,60,160,0,0,0,1,0,0,0,6,BENIGN
698558.2325348987,3,7,119,2411,60,60,39.666666666666664,516,0,344.42857142857144,3621.7453064997067,14.31519883991979,60,140,0,0,1,1,0,0,0,6,BENIGN
6552225.869502414,7,7,627,662,133,60,89.57142857142857,141,64,94.57142857142857,196.72703989032183,2.1366784782501984,140,140,0,0,1,1,0,0,0,6,BENIGN
24872.01602560966,161,3,10304,203,96,60,64.0,100,0,67.66666666666667,422442.63549771707,6593.755802952851,3220,60,144,0,1,0,0,0,0,6,DoS
1631720.9271863867,12,9,261,53,64,64,21.75,64,64,5.888888888888889,192.43486724254822,12.869847809215008,240,180,0,0,0,1,0,0,0,6,BENIGN
608536.061091848,6,12,104,704,25,0,17.333333333333332,87,60,58.666666666666664,1327.7766950248924,29.579183800059486,120,240,0,0,1,1,0,0,0,6,BENIGN
3326.551448212182,718,1,53132,1423,111,0,74.0,2134,64,1423.0,16399866.603391921,216139.7504873759,14360,20,629,0,1,1,0,0,0,6,DDoS
107060.87416263051,13,19,1337,423,153,60,102.84615384615384,33,0,22.263157894736842,16439.24555787278,298.89537377950506,260,380,0,0,1,1,0,0,0,6,BENIGN
2389.3104956842694,4,0,160,1256,64,64,40.0,0,0,0.0,592639.5931201377,1674.1231444071686,80,0,1,5,0,0,0,0,0,6,PortScan
5642164.549161229,16,10,724,521,67,64,45.25,78,64,52.1,220.65999478605832,4.608160533684752,320,200,0,0,0,1,0,0,0,6,BENIGN
3993.5753866458954,1124,1,83176,894,111,64,74.0,1341,60,894.0,21051311.634462047,281702.4573423314,22480,20,917,0,1,1,0,0,0,6,DDoS
6725.065007134158,484,0,30976,385,96,0,64.0,0,0,0.0,4663300.647165682,71969.5645300912,9680,0,408,0,0,0,0,0,0,6,DoS
1449840.5983396189,15,11,263,1431,64,64,17.533333333333335,195,64,130.0909090909091,1168.4043073010898,17.933005897183197,120,88,0,0,0,1,0,0,0,17,BENIGN
793828.1637527943,14,14,1580,445,168,60,112.85714285714286,64,64,31.785714285714285,2550.929902041879,35.272117164035855,280,280,0,0,0,1,0,0,0,6,BENIGN
3891.309281978502,2002,3,148148,9,111,64,74.0,60,60,3.0,38073817.64439728,515250.74331294873,40040,60,1793,0,0,1,0,0,0,6,DDoS
12718.090056706611,349,2,22336,473,96,0,64.0,354,60,236.5,1793429.6657989274,27598.483611531567,6980,40,336,0,0,0,0,0,0,6,DoS
32780.84682359479,399,2,25536,23,96,0,64.0,60,60,11.5,779693.0975438777,12232.752929108921,7980,40,350,0,0,0,0,0,0,6,DoS
1123210.2847047513,15,7,422,687,60,60,28.133333333333333,147,60,98.14285714285714,987.348509091967,19.586715238975,300,140,0,0,1,1,0,0,0,6,BENIGN
1171154.4533813528,11,5,2120,913,288,0,192.72727272727272,273,0,182.6,2589.7523518295416,13.661733474867347,88,40,0,0,0,1,0,0,0,17,BENIGN
4760.128957799192,2338,3,173012,108,111,60,74.0,60,60,36.0,36368762.5975664,491793.3990347906,46760,60,1406,0,0,1,0,0,0,6,DDoS
13242.552591682857,1235,7,91390,362,111,0,74.0,76,0,51.714285714285715,6928573.578603414,93788.56465935826,24700,140,936,0,0,1,0,0,0,6,DDoS
105520.29095792664,2,12,23,353,64,64,11.5,64,64,29.416666666666668,3563.2957091628928,132.6759040645758,40,240,0,0,0,1,0,0,0,6,BENIGN
41915.94004557442,6,2,530,605,132,0,88.33333333333333,453,60,302.5,27078.004185661488,190.8581792821955,120,40,0,0,1,1,0,0,0,6,BENIGN
38743.32985030284,594,2,38016,305,96,0,64.0,228,60,152.5,989099.2887824911,15383.293132078095,11880,40,580,0,0,0,0,0,0,6,DoS
43989.08478493484,154,0,9856,939,96,64,64.0,0,0,0.0,245401.78666542788,3500.868471188133,3080,0,139,0,0,0,0,0,0,6,DoS
20128.477905935557,562,1,35968,391,96,0,64.0,586,0,391.0,1806346.2210065236,27970.3215827353,11240,20,451,0,0,0,0,0,0,6,DoS
2859.8223038208316,9,1,360,38,60,60,40.0,57,0,38.0,139169.48597409597,3496.720753117989,180,20,1,3,1,0,0,0,0,6,PortScan
7457928.794070897,15,7,121,764,64,64,8.066666666666666,163,0,109.14285714285714,118.6656542904487,2.9498806716269734,300,140,0,0,1,1,0,0,0,6,BENIGN
13365.392465534049,686,4,50764,117,111,60,74.0,64,64,29.25,3806921.5050144745,51625.86895815702,13720,80,609,0,0,1,0,0,0,6,DDoS
2366246.8598778145,2,6,173,1073,129,0,86.5,267,60,178.83333333333334,526.5722782889776,3.3808814015343667,40,120,0,0,0,1,0,0,0,6,BENIGN
997.3477590941044,5,1,200,228,64,64,40.0,342,0,228.0,429138.17782952095,6015.955763965247,100,20,2,3,1,0,0,0,0,6,PortScan
2022512.5106592178,38,21,47614,22554,1879,60,1253.0,1611,64,1074.0,34693.48131603371,29.17163660993599,760,420,0,0,17,1,0,0,0,6,Web Attack
793.0064718377874,12,1,480,103,64,64,40.0,154,60,103.0,735176.8500059037,16393.308833750856,240,20,3,4,0,0,0,0,0,6,PortScan
2661854.0119719757,12,15,1490,494,186,0,124.16666666666667,64,64,32.93333333333333,745.3451583282726,10.143306086120646,240,300,0,0,0,1,0,0,0,6,BENIGN
13959.212726226528,997,0,73778,1374,111,64,74.0,0,0,0.0,5383684.701559469,71422.36597102926,19940,0,803,0,0,1,0,0,0,6,DDoS
1146238.4488482971,7,13,1162,8,249,64,166.0,0,0,0.6153846153846154,1020.7300245211437,17.44837648754092,140,260,0,0,0,1,0,0,0,6,BENIGN
29159.329933282283,216,0,13824,374,96,60,64.0,0,0,0.0,486911.05153944186,7407.577625899384,4320,0,201,0,1,0,0,0,0,6,DoS
512611.20121796377,16,4,374,1064,64,64,23.375,399,64,266.0,2805.2449821293667,39.01592464714001,320,80,0,0,0,1,0,0,0,6,BENIGN
4615.708797836177,1487,3,110038,591,111,64,74.0,295,60,197.0,23967933.170277633,322810.6592639694,29740,60,1117,0,0,1,0,0,0,6,DDoS
13848.077741676663,1330,2,98420,90,111,0,74.0,67,0,45.0,7113622.68739494,96186.63505847183,26600,40,824,0,1,1,0,0,0,6,DDoS
35270.47414457922,504,2,32256,679,96,60,64.0,508,64,339.5,933783.8744382696,14346.277226833596,10080,40,417,0,0,0,0,0,0,6,DoS
2598.410756230502,4,0,160,1105,60,60,40.0,0,0,0.0,486836.03890061146,1539.4024945473882,80,0,4,7,0,0,0,0,0,6,PortScan
769910.2756756913,14,5,65,1062,64,64,4.642857142857143,318,0,212.4,1463.8069338805983,24.67820030499678,280,100,0,0,1,1,0,0,0,6,BENIGN
3075527.6597429533,66,71,15642,20093,355,64,237.0,424,64,283.0,11619.14440495933,44.54520172042614,528,568,0,0,1,1,0,0,0,17,Botnet
3510883.4979909523,8,11,319,598,64,64,39.875,81,0,54.36363636363637,261.1878179736635,5.411743229552462,160,220,0,0,1,1,0,0,0,6,BENIGN
1638139.906257168,1,2,314,252,471,0,314.0,189,0,126.0,345.5138342201798,1.8313454110610237,20,40,0,0,1,1,0,0,0,6,BENIGN
206045.12170593586,9,19,139,650,64,64,15.444444444444445,60,60,34.21052631578947,3829.2583365601226,135.89256454205758,72,152,0,0,1,1,0,0,0,17,BENIGN
19273.81721915848,397,1,25408,110,96,60,64.0,165,0,110.0,1323972.294114873,20649.775572447666,7940,20,347,0,1,0,0,0,0,6,DoS
4972.955334735746,1736,2,128464,484,111,0,74.0,363,0,242.0,25929852.8380714,349490.3700140219,34720,40,1510,0,0,1,0,0,0,6,DDoS
3941904.2269945266,7,2,311,2959,66,64,44.42857142857143,2218,0,1479.5,829.5483126167136,2.283160493440496,140,40,0,0,0,1,0,0,0,6,BENIGN
246.894537074059,5,0,200,288,60,60,40.0,0,0,0.0,1976552.441310674,20251.561898674936,100,0,2,2,0,0,0,0,0,6,PortScan
9165.408271186969,903,5,66822,1563,111,0,74.0,468,0,312.6,7461206.088874401,99068.14548070417,18060,100,621,0,1,1,0,0,0,6,DDoS
4393966.301272315,2,19,502,1114,376,0,251.0,87,0,58.63157894736842,367.77705817454074,4.7792810777632155,40,380,0,0,0,1,0,0,0,6,BENIGN
8755555.762056794,1,14,145,198,217,64,145.0,60,60,14.142857142857142,39.17512597960142,1.7131979291370882,20,280,0,0,0,1,0,0,0,6,BENIGN
1644520.842321998,36,23,49356,50324,2056,0,1371.0,3282,64,2188.0,60613.40022863791,35.87671161205495,720,460,0,0,11,1,0,0,0,6,Web Attack
3323003.2428079597,5,16,321,108,96,60,64.2,64,64,6.75,129.1000846684375,6.319584564189248,100,320,0,0,1,1,0,0,0,6,BENIGN
554376.6837908789,9,8,565,209,93,60,62.77777777777778,39,0,26.125,1396.1626140322435,30.665070334041527,72,64,0,0,0,1,0,0,0,17,BENIGN
347598.73396473285,4,8,34,168,60,60,8.5,64,64,21.0,581.1298496285513,34.522565324468395,80,160,0,0,1,1,0,0,0,6,BENIGN
190382.13473089202,17,2,55,325,60,60,3.235294117647059,243,64,162.5,1995.9856030458723,99.7992801522936,340,40,0,0,1,1,0,0,0,6,BENIGN
1244527.550208782,55,71,7920,20448,216,60,144.0,432,64,288.0,22794.192057251752,101.24323883297097,1100,1420,0,0,0,1,0,0,0,6,Botnet
12915.65151011422,1367,2,101158,150,111,64,74.0,112,0,75.0,7843816.467227063,105995.4272479355,27340,40,1095,0,1,1,0,0,0,6,DDoS
701.9188806010953,2,1,80,2974,60,0,40.0,4461,60,2974.0,4350930.120849116,4273.998154075753,40,20,4,2,0,0,0,0,0,6,PortScan
1698758.648786883,51,46,11067,14168,325,0,217.0,462,60,308.0,14854.964840367882,57.10051870480224,1020,920,0,0,0,1,0,0,0,6,Botnet
8651.074548426515,1481,2,109594,254,111,64,74.0,190,0,127.0,12697613.38722708,171423.79154156434,29620,40,1105,0,0,1,0,0,0,6,DDoS
2527.6024781968144,9,1,360,200,60,60,40.0,300,0,200.0,221553.82613784375,3956.3183238900665,180,20,3,4,0,0,0,0,0,6,PortScan
2585.8675744101424,6,2,240,181,64,64,40.0,135,0,90.5,162808.02782255143,3093.739246034231,120,40,2,5,0,0,0,0,0,6,PortScan
10031.650814327466,1696,5,125504,308,111,60,74.0,91,0,61.6,12541505.115021748,169563.31828960666,33920,100,1135,0,1,1,0,0,0,6,DDoS
13837.700504033775,185,3,11840,1133,96,64,64.0,565,60,377.6666666666667,937511.257467835,13586.072335154011,3700,60,161,0,0,0,0,0,0,6,DoS
15877.230133042673,508,1,32512,455,96,64,64.0,682,64,455.0,2076369.7271976422,32058.48852317772,10160,20,460,0,1,0,0,0,0,6,DoS
13573.566936379384,385,7,28490,780,111,64,74.0,166,60,111.42857142857143,2156397.0721322782,28879.660139250187,7700,140,317,0,1,1,0,0,0,6,DDoS
2211283.872771659,4,19,2070,726,775,64,517.5,64,64,38.21052631578947,1264.4238193151784,10.401197369187805,80,380,0,0,0,1,0,0,0,6,BENIGN
1438672.0331652665,25,50,6850,14700,411,60,274.0,441,60,294.0,14979.091483822885,52.13140887641376,200,400,0,0,1,1,0,0,0,17,Botnet
897.6402224082,9,1,360,2891,60,60,40.0,4336,64,2891.0,3621718.27737195,11140.320754758382,180,20,3,5,1,0,0,0,0,6,PortScan
3083302.019823933,16,15,989,673,91,60,61.8125,66,60,44.86666666666667,539.0325012970692,10.054156161377342,320,300,0,0,0,1,0,0,0,6,BENIGN
114907.0482635009,16,4,2253,438,210,64,140.8125,163,0,109.5,23418.928957509128,174.05372692314475,320,80,0,0,1,1,0,0,0,6,BENIGN
6846796.252310138,4,7,165,879,64,64,41.25,187,60,125.57142857142857,152.48007411462694,1.6065908192154181,32,56,0,0,0,1,0,0,0,17,BENIGN
2400200.3780099326,7,10,2,62,60,60,0.2857142857142857,60,60,6.2,26.66444043020443,7.082741989273051,140,200,0,0,1,1,0,0,0,6,BENIGN
546147.4805685059,17,7,583,896,60,60,34.294117647058826,192,0,128.0,2708.0597322548333,43.94417415423665,340,140,0,0,0,1,0,0,0,6,BENIGN
10820.054794453605,825,6,61050,1,111,0,74.0,60,60,0.16666666666666666,5642392.867667818,76801.82917613073,16500,120,516,0,0,1,0,0,0,6,DDoS
930684.282856568,1,2,860,927,1290,64,860.0,694,0,463.5,1920.0925952194282,3.2234346869940036,20,40,0,0,1,1,0,0,0,6,BENIGN
794549.2410677326,1,13,1200,57,1800,64,1200.0,6,0,4.384615384615385,1582.029073881961,17.62005332883648,20,260,0,0,1,1,0,0,0,6,BENIGN
2337366.61335227,8,6,470,458,87,64,58.75,114,0,76.33333333333333,397.0280035227572,5.989646604869182,160,120,0,0,1,1,0,0,0,6,BENIGN
968233.0860988098,6,17,532,58,132,60,88.66666666666667,60,60,3.411764705882353,609.3574041940863,23.754610671972856,120,340,0,0,1,1,0,0,0,6,BENIGN
2276373.647339496,13,18,21,791,64,64,1.6153846153846154,64,60,43.94444444444444,356.70769644914066,13.61815097281202,260,360,0,0,0,1,0,0,0,6,BENIGN
14151.476924854276,1099,1,81326,400,111,64,74.0,600,64,400.0,5775086.263714596,77730.40268808036,21980,20,835,0,0,1,0,0,0,6,DDoS
12158.791364743813,1382,0,102268,93,111,0,74.0,0,0,0.0,8418682.164150842,113662.61321066093,27640,0,1233,0,0,1,0,0,0,6,DDoS
